username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,fake_score,fake_pred,trust_score
r*****5,"Keaslian:Terjamin Asli
Garansi:100% Original
Kondisi Barang:Mulus Segel Utuh

Di toko ini dijamin barang baru dan bersegera, packing nya super rapih dengan dus yg sangat bagus dan sangat aman... pakai Instant, gratis ongkir dan sampai tepat waktu... amanah dan terpercaya.. ada bonus kaos tebal dan kepala charging 25watt serta buku diary samsung.. terimakasih",5.0,291.0,1764762477,keaslian terjamin asli garansi 100 original kondisi barang mulus segel utuh di toko ini dijamin barang baru dan bersegera packing nya super rapih dengan dus yg sangat bagus dan sangat aman pakai instant gratis ongkir dan sampai tepat waktu amanah dan terpercaya ada bonus kaos tebal dan kepala charging 25watt serta buku diary samsung terimakasih,keaslian terjamin asli garansi 100 original kondisi barang mulus segel utuh di toko ini dijamin barang baru dan bersegera packing nya super rapih dengan dus yg sangat bagus dan sangat aman pakai instant gratis ongkir dan sampai tepat waktu amanah dan terpercaya ada bonus kaos tebal dan kepala charging 25watt serta buku diary samsung terimakasih,55,negative,0.3005858659744262,346,0.0057803468208092,0.1636363636363636,0.0,1.0,0.2423541776142932,0,37.09
lusy_uci,"Garansi:garansi 1 tahun, mantap
Kondisi Barang:fresh, baru, segel
Keaslian:1.000.000%

Puas. Barang segel 100% baru. Udah cek imei garansi full 1 tahun. Bonus berkelas. Casing mahal, antigores mahal, samsung note, gantungan kunci, ah mantap. Terimakasih admin.",5.0,203.0,1764687031,garansi garansi 1 tahun mantap kondisi barang fresh baru segel keaslian 1 000 000 puas barang segel 100 baru udah cek imei garansi full 1 tahun bonus berkelas casing mahal antigores mahal samsung note gantungan kunci ah mantap terimakasih admin,garansi garansi 1 tahun mantap kondisi barang fresh baru segel keaslian 1 000 000 puas barang segel 100 baru udah cek imei garansi full 1 tahun bonus berkelas casing mahal antigores mahal samsung note gantungan kunci ah mantap terimakasih admin,40,negative,0.3454670011997223,244,0.0245901639344262,0.5,0.0,1.0,0.3311475409836065,0,36.03
syahrullahluqman,"Keaslian:100% original
Kondisi Barang:Baru masih segel

MasyaAllah, Toko rekomended beda dari yang lain admin ramah  fast respon. Barang yang sampai sangat safety. Banyak bonusnya juga, kalau bisa bintang 10 dah gua kasi bintang 10, tpi cmn bisa 5",5.0,311.0,1764722226,keaslian 100 original kondisi barang baru masih segel masyaallah toko rekomended beda dari yang lain admin ramah fast respon barang yang sampai sangat safety banyak bonusnya juga kalau bisa bintang 10 dah gua kasi bintang 10 tpi cmn bisa 5,keaslian 100 original kondisi barang baru masih segel masyaallah toko rekomended beda dari yang lain admin ramah fast respon barang yang sampai sangat safety banyak bonusnya juga kalau bisa bintang 10 dah gua kasi bintang 10 tpi cmn bisa 5,40,negative,0.3800161182880401,239,0.0125523012552301,0.25,0.0,1.0,0.2656380753138075,0,36.81
i*****v,"HP ori segel, garansi baru aktif pas di buka, charger berfungsi, banyak bonusnya.
Terima kasih.",5.0,127.0,1764665588,hp ori segel garansi baru aktif pas di buka charger berfungsi banyak bonusnya terima kasih,hp ori segel garansi baru aktif pas di buka charger berfungsi banyak bonusnya terima kasih,15,negative,0.2858036756515503,90,0.0,0.0,0.0,1.0,0.2,0,37.6
efri2109,"Pengalaman:Baru pertama kali belanja di toko ini, dan pertama kali belanja online dengan harga yang lumayan.. Tapi setelah barang sampai dijamin dan amanah
Keaslian:Setelah di cek asli
Kualitas:Bagus, pengemasan produk juga bagus dan bonus nya banyak",5.0,101.0,1764410737,pengalaman baru pertama kali belanja di toko ini dan pertama kali belanja online dengan harga yang lumayan tapi setelah barang sampai dijamin dan amanah keaslian setelah di cek asli kualitas bagus pengemasan produk juga bagus dan bonus nya banyak,pengalaman baru pertama kali belanja di toko ini dan pertama kali belanja online dengan harga yang lumayan tapi setelah barang sampai dijamin dan amanah keaslian setelah di cek asli kualitas bagus pengemasan produk juga bagus dan bonus nya banyak,39,negative,0.2984072864055633,246,0.0,0.3846153846153846,0.0,1.0,0.2961538461538461,0,36.45
habyvo4jmn,"Keaslian:Barang asli, tersegel rapi
Pengalaman:Meski harga lebih murah dibandingkan toko lain, tapi barangnya benar2 masih baru dan original.. Mantap.. Ada bonus botol minuman jg, anti gores, note book dan pulpennya.. Keren pokoknya
Kualitas:Kualitas bagus banget. Packing rapi, pengemasan bagus banget, dibungkus dg baik seperti kado ulang tahun😄

Anti goresnya sudah ada cara pemasangannya. Jadi bisa dipasang sendiri dengan mudah, tanpa harus pergi ke counter hp. Charger dan adaptornya berfungsi dengan baik. Terima kasih seller, tetap utamakan kualitas. Makin mengedapankan kualitas, makin banyak pelanggan yang datang.",5.0,27.0,1762071448,keaslian barang asli tersegel rapi pengalaman meski harga lebih murah dibandingkan toko lain tapi barangnya benar2 masih baru dan original mantap ada bonus botol minuman jg anti gores note book dan pulpennya keren pokoknya kualitas kualitas bagus banget packing rapi pengemasan bagus banget dibungkus dg baik seperti kado ulang tahun anti goresnya sudah ada cara pemasangannya jadi bisa dipasang sendiri dengan mudah tanpa harus pergi ke counter hp charger dan adaptornya berfungsi dengan baik terima kasih seller tetap utamakan kualitas makin mengedapankan kualitas makin banyak pelanggan yang datang,keaslian barang asli tersegel rapi pengalaman meski harga lebih murah dibandingkan toko lain tapi barangnya benar2 masih baru dan original mantap ada bonus botol minuman jg anti gores note book dan pulpennya keren pokoknya kualitas kualitas bagus banget packing rapi pengemasan bagus banget dibungkus dg baik seperti kado ulang tahun anti goresnya sudah ada cara pemasangannya jadi bisa dipasang sendiri dengan mudah tanpa harus pergi ke counter hp charger dan adaptornya berfungsi dengan baik terima kasih seller tetap utamakan kualitas makin mengedapankan kualitas makin banyak pelanggan yang datang,88,negative,0.2944384217262268,601,0.0083194675540765,0.2613636363636363,0.0,1.0,0.2674207759794282,0,35.55
c*****0,"Sudah diterima dengan baik..
Seller fast respons, abis co langsung dikirim di hari yang sama..

Mantap..",5.0,16.0,1763384099,sudah diterima dengan baik seller fast respons abis co langsung dikirim di hari yang sama mantap,sudah diterima dengan baik seller fast respons abis co langsung dikirim di hari yang sama mantap,16,negative,0.2840819358825683,96,0.0104166666666666,0.0,0.0,1.0,0.2026041666666666,0,33.78
hazmisultoni1997,"Terimakasih seller, packingnya cantik seperti hadiah. Sellernya juga ramah dan membantu. Barangnya original dan berfungsi dgn normal. Sudah pakai seminggu semua baik2 saja, semoga seterusnya awet terus ya.",5.0,22.0,1763903858,terimakasih seller packingnya cantik seperti hadiah sellernya juga ramah dan membantu barangnya original dan berfungsi dgn normal sudah pakai seminggu semua baik2 saja semoga seterusnya awet terus ya,terimakasih seller packingnya cantik seperti hadiah sellernya juga ramah dan membantu barangnya original dan berfungsi dgn normal sudah pakai seminggu semua baik2 saja semoga seterusnya awet terus ya,28,negative,0.32130828499794,199,0.0150753768844221,0.0714285714285714,0.0,1.0,0.2216259870782484,0,35.27
muhammad.dzulqarnain,"Keaslian:dijamin sangat asli dan original resmi Indonesia
Pengalaman:untuk seller sangat memuaskan dan ramah
Kualitas:sangat bagus, namanya juga hp flagship

Ada sedikit kendala di bagian ekspedisi (anteraja) saat sudah sampai ditransit terakhir dan mengendap selama 2 hari tidak dikirim ke alamat tujuan
Untung bisa ambil langsung di gudangnya

Saran dari saya lebih baik pakai ekspedisi lain aja yang lebih terpercaya",5.0,29.0,1763505967,keaslian dijamin sangat asli dan original resmi indonesia pengalaman untuk seller sangat memuaskan dan ramah kualitas sangat bagus namanya juga hp flagship ada sedikit kendala di bagian ekspedisi anteraja saat sudah sampai ditransit terakhir dan mengendap selama 2 hari tidak dikirim ke alamat tujuan untung bisa ambil langsung di gudangnya saran dari saya lebih baik pakai ekspedisi lain aja yang lebih terpercaya,keaslian dijamin sangat asli dan original resmi indonesia pengalaman untuk seller sangat memuaskan dan ramah kualitas sangat bagus namanya juga hp flagship ada sedikit kendala di bagian ekspedisi anteraja saat sudah sampai ditransit terakhir dan mengendap selama 2 hari tidak dikirim ke alamat tujuan untung bisa ambil langsung di gudangnya saran dari saya lebih baik pakai ekspedisi lain aja yang lebih terpercaya,62,negative,0.2907951176166534,414,0.0048309178743961,0.1935483870967742,0.0,1.0,0.2495948262427925,0,35.99
singgihhidayat14,"Garansi:ada
Kondisi Barang:bagus dan real
Keaslian:ori

barang real, asli bagus, ga lecet, pengiriman cepat, respon toko baik, semoga hp nya tahan lama. tidak seperti toko lainnya",5.0,5.0,1764560779,garansi ada kondisi barang bagus dan real keaslian ori barang real asli bagus ga lecet pengiriman cepat respon toko baik semoga hp nya tahan lama tidak seperti toko lainnya,garansi ada kondisi barang bagus dan real keaslian ori barang real asli bagus ga lecet pengiriman cepat respon toko baik semoga hp nya tahan lama tidak seperti toko lainnya,29,negative,0.3323476612567901,172,0.005813953488372,0.2758620689655172,0.0,1.0,0.2704190056134723,0,25.61
b4ng_joe,"Garansi:1 tahun langsung aktif
Keaslian:100% original
Kondisi Barang:mulus BNIB

Mantaappp, dijamin asli tembus semua 👍👍",5.0,10.0,1762704690,garansi 1 tahun langsung aktif keaslian 100 original kondisi barang mulus bnib mantaappp dijamin asli tembus semua,garansi 1 tahun langsung aktif keaslian 100 original kondisi barang mulus bnib mantaappp dijamin asli tembus semua,17,negative,0.2530381679534912,114,0.0350877192982456,0.0,0.0,1.0,0.2087719298245614,0,30.6
s*****6,"Garansi:resmi samsung guys
Keaslian:terjamin asli original
Kondisi Barang:asli segel mulus

Beli di sini barang terjamin original segel utuh no repack2 bonusnya melimpah beda sama toko yg di onoh agak pelit juga hehee but overal saya suka pelayanan sellernya good semua pertanyaan selalu di jawab dngan sabar makasih buat semuanya smoga tokonya maju terus selalu jaga kpercayaan costumernya 👍👍👍👍👍👍",5.0,22.0,1764584688,garansi resmi samsung guys keaslian terjamin asli original kondisi barang asli segel mulus beli di sini barang terjamin original segel utuh no repack2 bonusnya melimpah beda sama toko yg di onoh agak pelit juga hehee but overal saya suka pelayanan sellernya good semua pertanyaan selalu di jawab dngan sabar makasih buat semuanya smoga tokonya maju terus selalu jaga kpercayaan costumernya,garansi resmi samsung guys keaslian terjamin asli original kondisi barang asli segel mulus beli di sini barang terjamin original segel utuh no repack2 bonusnya melimpah beda sama toko yg di onoh agak pelit juga hehee but overal saya suka pelayanan sellernya good semua pertanyaan selalu di jawab dngan sabar makasih buat semuanya smoga tokonya maju terus selalu jaga kpercayaan costumernya,60,negative,0.330347865819931,389,0.0128534704370179,0.25,0.0,1.0,0.2657133676092545,0,34.77
ndosembiring,"Kondisi Barang:baru segel mantap
Garansi:gatau
Keaslian:asli

Feel dipegangnya terasa ok,emang flagshipnya Samsung mantap
Bantu info garansi min",5.0,6.0,1764749346,kondisi barang baru segel mantap garansi gatau keaslian asli feel dipegangnya terasa ok emang flagshipnya samsung mantap bantu info garansi min,kondisi barang baru segel mantap garansi gatau keaslian asli feel dipegangnya terasa ok emang flagshipnya samsung mantap bantu info garansi min,21,negative,0.3263217806816101,143,0.0069930069930069,0.1904761904761904,0.0,1.0,0.2493672993672993,0,26.85
astriherani,"Kondisi Barang:baru
Garansi:terjamin
Keaslian:original

Sangat puas, respon seller cepat, dan alhamdulilah sesuai ekspektasi, mudah2 hpnya awet dan tidak ada kendala apapun..",5.0,4.0,1760293085,kondisi barang baru garansi terjamin keaslian original sangat puas respon seller cepat dan alhamdulilah sesuai ekspektasi mudah2 hpnya awet dan tidak ada kendala apapun,kondisi barang baru garansi terjamin keaslian original sangat puas respon seller cepat dan alhamdulilah sesuai ekspektasi mudah2 hpnya awet dan tidak ada kendala apapun,24,negative,0.3065298795700073,168,0.0059523809523809,0.0833333333333333,0.0,1.0,0.2223214285714286,0,24.82
atiekummuali,MasyaAllah... keren pakingnya... barangnya jg mulus dan ok. Serasa dapet gift special.,5.0,2.0,1759619236,masyaallah keren pakingnya barangnya jg mulus dan ok serasa dapet gift special,masyaallah keren pakingnya barangnya jg mulus dan ok serasa dapet gift special,12,negative,0.3052231073379516,78,0.0256410256410256,0.0,0.0,1.0,0.2064102564102564,0,22.16
d*****e,"Keaslian:pasti original
Pengalaman:smartphone compect yang gahar
Kualitas:sangat bagus

packaging nya mantep toko yang lain pasti LEWAT plus banyak bonusnya pokoknya ga bakalan nyesel, buat yang lagi pilih pilih product samsung beli di sini aman dan menyenangkan.",5.0,36.0,1762857211,keaslian pasti original pengalaman smartphone compect yang gahar kualitas sangat bagus packaging nya mantep toko yang lain pasti lewat plus banyak bonusnya pokoknya ga bakalan nyesel buat yang lagi pilih pilih product samsung beli di sini aman dan menyenangkan,keaslian pasti original pengalaman smartphone compect yang gahar kualitas sangat bagus packaging nya mantep toko yang lain pasti lewat plus banyak bonusnya pokoknya ga bakalan nyesel buat yang lagi pilih pilih product samsung beli di sini aman dan menyenangkan,39,negative,0.3468419909477234,260,0.0,0.1794871794871795,0.0,1.0,0.2448717948717949,0,36.56
