username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,fake_score,fake_pred
brewrock77,"Sepadan dengan Harga:termasuk murah untuk area Kalimantan

Packing bagus,, rapi,,  double bubble wrap..
Barang bagus,, mulus,, sesuai dengan keterangan toko..  Spec laptop sesuai keterangan penjual.. DIJAMIN TIDAK MENYESAL BELI LAPTOP DISINI..",5,561,1765916858,sepadan dengan harga termasuk murah untuk area kalimantan packing bagus rapi double bubble wrap barang bagus mulus sesuai dengan keterangan toko spec laptop sesuai keterangan penjual dijamin tidak menyesal beli laptop disini,sepadan dengan harga termasuk murah untuk area kalimantan packing bagus rapi double bubble wrap barang bagus mulus sesuai dengan keterangan toko spec laptop sesuai keterangan penjual dijamin tidak menyesal beli laptop disini,32,positive,0.75,224,0.004464285714285714,0.3125,0.0,0.0,0.07924107142857142,0
s*****7,"Fungsi:lancar
Kondisi Barang:datang dalam keadaan baik
Permukaan:mulus

Baguss laptop nya packing nya jg aman rapih, cuma pas dinyalain batre low harus dicas langsung, dri layar nya jernih, sesuai harga jg karna second tpi masih mulus ya, rekomendasi bgt sihh ini buat kuliah smoga awett😊 thank you seller☺",5,21,1765629237,fungsi lancar kondisi barang datang dalam keadaan baik permukaan mulus baguss laptop nya packing nya jg aman rapih cuma pas dinyalain batre low harus dicas langsung dri layar nya jernih sesuai harga jg karna second tpi masih mulus ya rekomendasi bgt sihh ini buat kuliah smoga awett thank you seller,fungsi lancar kondisi barang datang dalam keadaan baik permukaan mulus baguss laptop nya packing nya jg aman rapih cuma pas dinyalain batre low harus dicas langsung dri layar nya jernih sesuai harga jg karna second tpi masih mulus ya rekomendasi bgt sihh ini buat kuliah smoga awett thank you seller,50,positive,0.75,299,0.020066889632107024,0.14,0.0,0.0,0.040016722408026756,0
bertus_aw,"Packing bagus dan aman, sesuai pesanan, kualitas bagus dan berfungsi normal, serta respon dan layanan penjual bagus.",5,70,1765601723,packing bagus dan aman sesuai pesanan kualitas bagus dan berfungsi normal serta respon dan layanan penjual bagus,packing bagus dan aman sesuai pesanan kualitas bagus dan berfungsi normal serta respon dan layanan penjual bagus,17,positive,0.75,112,0.0,0.35294117647058826,0.0,0.0,0.08823529411764706,0
a*****6,"Barang mantap, pakking aman, pengiriman cepat, penjual responsip. Selanjutnya 
Biarlah Bintang ⭐️⭐️⭐️⭐️⭐️ yg berbicara 👍👍👍",5,199,1764892741,barang mantap pakking aman pengiriman cepat penjual responsip selanjutnya biarlah bintang yg berbicara,barang mantap pakking aman pengiriman cepat penjual responsip selanjutnya biarlah bintang yg berbicara,13,positive,0.75,102,0.00980392156862745,0.0,0.0,0.0,0.0024509803921568627,0
rahmat_panji,"Fungsi:baik
Kondisi Barang:super normal
Permukaan:mulus 90% lebih

Utk drive intel graphic harus download sendiri ya gays agar kecerahan laptop bisa di atur.. sekitar 300mb an.. kalo fungsi2 yg lain sudah normal.. charger, tas, mouse sama bublewrapnya mantap.. tangerang - nganjuk jawa timur cuma 4 hari.. co selasa malem, sabtu sore udah sampai.. tinggal check2 fungsi2 yg lain semoga aman dan awet.. oh ya batrai nya 90%an juga sih.. ngisi 30 menit bisa utk 4 jam..",5,11,1765498051,fungsi baik kondisi barang super normal permukaan mulus 90 lebih utk drive intel graphic harus download sendiri ya gays agar kecerahan laptop bisa di atur sekitar 300mb an kalo fungsi2 yg lain sudah normal charger tas mouse sama bublewrapnya mantap tangerang nganjuk jawa timur cuma 4 hari co selasa malem sabtu sore udah sampai tinggal check2 fungsi2 yg lain semoga aman dan awet oh ya batrai nya 90 an juga sih ngisi 30 menit bisa utk 4 jam,fungsi baik kondisi barang super normal permukaan mulus 90 lebih utk drive intel graphic harus download sendiri ya gays agar kecerahan laptop bisa di atur sekitar 300mb an kalo fungsi2 yg lain sudah normal charger tas mouse sama bublewrapnya mantap tangerang nganjuk jawa timur cuma 4 hari co selasa malem sabtu sore udah sampai tinggal check2 fungsi2 yg lain semoga aman dan awet oh ya batrai nya 90 an juga sih ngisi 30 menit bisa utk 4 jam,78,positive,0.75,442,0.006787330316742082,0.2564102564102564,0.0,0.0,0.06579939668174961,0
mankkandar,"Fungsi:alhamdulillah berguna dengan fungsi moga awet dan tahan lam
Kondisi Barang:paking rapi tampa ada keraguan
Permukaan:tidak ada penyom

Barang datang dgn selamat pelapak dapat di percaya dgn barang nya seken tapi tidak murahan... Poko nya the best",5,61,1765825208,fungsi alhamdulillah berguna dengan fungsi moga awet dan tahan lam kondisi barang paking rapi tampa ada keraguan permukaan tidak ada penyom barang datang dgn selamat pelapak dapat di percaya dgn barang nya seken tapi tidak murahan poko nya the best,fungsi alhamdulillah berguna dengan fungsi moga awet dan tahan lam kondisi barang paking rapi tampa ada keraguan permukaan tidak ada penyom barang datang dgn selamat pelapak dapat di percaya dgn barang nya seken tapi tidak murahan poko nya the best,40,neutral,0.55,248,0.008064516129032258,0.325,0.0,0.0,0.08326612903225807,0
z*****e,"Fitur Terbaik:layar full HD dan pengemasan oke
Sepadan dengan Harga:sepadan

Barang sudah mendarat dengan selamat dan barang juga masih mulus, semua berjalan dengan baik. Semoga saja awet dan seterusnya berjalan dengan normal. Free bag laptop dan mouse juga tengkyu seller",5,158,1764084765,fitur terbaik layar full hd dan pengemasan oke sepadan dengan harga sepadan barang sudah mendarat dengan selamat dan barang juga masih mulus semua berjalan dengan baik semoga saja awet dan seterusnya berjalan dengan normal free bag laptop dan mouse juga tengkyu seller,fitur terbaik layar full hd dan pengemasan oke sepadan dengan harga sepadan barang sudah mendarat dengan selamat dan barang juga masih mulus semua berjalan dengan baik semoga saja awet dan seterusnya berjalan dengan normal free bag laptop dan mouse juga tengkyu seller,42,neutral,0.55,268,0.011194029850746268,0.38095238095238093,0.0,0.0,0.0980366027007818,0
a*****y,"Fungsi:sejauh ini beroperasi dengan lancar tidak ada kendala apapun
Kondisi Barang:datang dalam keadaan bagussss
Permukaan:mulusss

keyboardnya dalam bahasa jepang tapi di kasih stiker keyboard biasaaaa baik bangettt..ada bonus mouse charger sama tas laptop jugaaa,yg datang warna silver pas bangettt karena emang pengennya warna yg cerah",5,64,1765550393,fungsi sejauh ini beroperasi dengan lancar tidak ada kendala apapun kondisi barang datang dalam keadaan bagussss permukaan mulusss keyboardnya dalam bahasa jepang tapi di kasih stiker keyboard biasaaaa baik bangettt ada bonus mouse charger sama tas laptop jugaaa yg datang warna silver pas bangettt karena emang pengennya warna yg cerah,fungsi sejauh ini beroperasi dengan lancar tidak ada kendala apapun kondisi barang datang dalam keadaan bagussss permukaan mulusss keyboardnya dalam bahasa jepang tapi di kasih stiker keyboard biasaaaa baik bangettt ada bonus mouse charger sama tas laptop jugaaa yg datang warna silver pas bangettt karena emang pengennya warna yg cerah,50,negative,0.75,336,0.050595238095238096,0.24,0.0,1.0,0.27264880952380954,0
blu9xb45a9,"Barang sudah diterima , packing ok, pengiriman cepat, belum coba hidupkan, cari steker sambungan dulu, mantap, terima kasih,",5,3,1761834568,barang sudah diterima packing ok pengiriman cepat belum coba hidupkan cari steker sambungan dulu mantap terima kasih,barang sudah diterima packing ok pengiriman cepat belum coba hidupkan cari steker sambungan dulu mantap terima kasih,17,positive,0.75,116,0.0,0.0,0.0,0.0,0.0,0
khoirunnisasofian28,"Fungsi:laptop bekerja dgn baik
Kondisi Barang:bagus dan aman

Laptopnya sudah sampai dengan kondisi aman dan packaging yang bagus. Sellernya juga menjelaskan dgn baik. Thank you",5,4,1757066029,fungsi laptop bekerja dgn baik kondisi barang bagus dan aman laptopnya sudah sampai dengan kondisi aman dan packaging yang bagus sellernya juga menjelaskan dgn baik thank you,fungsi laptop bekerja dgn baik kondisi barang bagus dan aman laptopnya sudah sampai dengan kondisi aman dan packaging yang bagus sellernya juga menjelaskan dgn baik thank you,27,positive,0.75,174,0.005747126436781609,0.4444444444444444,0.0,0.0,0.1125478927203065,0
