username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,fake_score,fake_pred
s*****i,"Barangnya sampe dengan selamat sentosa. Packingnya aman, bubble wrap super duper banyak. Lecet dan sebagainya gada masalah. Speaker, trackpad, layar, keyboard juga aman. Udah dapet mouse sama tas lagi. Mantap sihhh! Apalagi adminnya fastrespon parah, ini best. 100000/10 😻👍🏻",5,277,1765872573,barangnya sampe dengan selamat sentosa packingnya aman bubble wrap super duper banyak lecet dan sebagainya gada masalah speaker trackpad layar keyboard juga aman udah dapet mouse sama tas lagi mantap sihhh apalagi adminnya fastrespon parah ini best 100000 10,barangnya sampe dengan selamat sentosa packingnya aman bubble wrap super duper banyak lecet dan sebagainya gada masalah speaker trackpad layar keyboard juga aman udah dapet mouse sama tas lagi mantap sihhh apalagi adminnya fastrespon parah ini best 100000 10,39,positive,0.75,258,0.031007751937984496,0.05128205128205128,0.0,0.0,0.020572450805008944,0
,"Fungsi:normal
Kondisi Barang:msh sangat bagus
Spesifikasi:keren

Pertama kali beli barang elektronik secara online, awalnya agak ragu, tapi stlh barang kami terima dan dicoba pake, hasilnya sangat sangat puas....

Semoga awet...",5,281,1765814457,fungsi normal kondisi barang msh sangat bagus spesifikasi keren pertama kali beli barang elektronik secara online awalnya agak ragu tapi stlh barang kami terima dan dicoba pake hasilnya sangat sangat puas semoga awet,fungsi normal kondisi barang msh sangat bagus spesifikasi keren pertama kali beli barang elektronik secara online awalnya agak ragu tapi stlh barang kami terima dan dicoba pake hasilnya sangat sangat puas semoga awet,33,positive,0.75,216,0.0,0.18181818181818182,0.0,0.0,0.045454545454545456,0
n*****s,"Fungsi:Sangat Baik
Kondisi Barang:Pemakaian normal
Spesifikasi:TOP

Nyari laptop 2jtan untuk nyusun skripsi, dan nemu mac ini. Awalnya ragu karena mac os lama (takut gak support banyak hal), tapi it's fine! Semua app yang kubutuhin bisa di install termasuk SPSS (meski pakai versi 25). 

Untuk browser, karena beberapa browser termasuk safari sudah tidak support mac os 10.13 untuk versi ter-updatenya. Aku pakai firefox dengan download firefox esr-nya, browser jadi lebih update.

Overall semua bagus, performa laptop kebut, keyboard ok, backlight nyala, trackpad oke, speaker oke, baterai masih oke untuk ukuran laptop second. Sudah diinstall Ms. Office juga sama seller, bonus adobe ps, dapet tas dan mouse juga.

Terima kasih atas pelayanan dan barangnya! sukses selalu untuk seller dan tokonya.",5,85,1765821173,fungsi sangat baik kondisi barang pemakaian normal spesifikasi top nyari laptop 2jtan untuk nyusun skripsi dan nemu mac ini awalnya ragu karena mac os lama takut gak support banyak hal tapi it s fine semua app yang kubutuhin bisa di install termasuk spss meski pakai versi 25 untuk browser karena beberapa browser termasuk safari sudah tidak support mac os 10 13 untuk versi ter updatenya aku pakai firefox dengan download firefox esr nya browser jadi lebih update overall semua bagus performa laptop kebut keyboard ok backlight nyala trackpad oke speaker oke baterai masih oke untuk ukuran laptop second sudah diinstall ms office juga sama seller bonus adobe ps dapet tas dan mouse juga terima kasih atas pelayanan dan barangnya sukses selalu untuk seller dan tokonya,fungsi sangat baik kondisi barang pemakaian normal spesifikasi top nyari laptop 2jtan untuk nyusun skripsi dan nemu mac ini awalnya ragu karena mac os lama takut gak support banyak hal tapi it s fine semua app yang kubutuhin bisa di install termasuk spss meski pakai versi 25 untuk browser karena beberapa browser termasuk safari sudah tidak support mac os 10 13 untuk versi ter updatenya aku pakai firefox dengan download firefox esr nya browser jadi lebih update overall semua bagus performa laptop kebut keyboard ok backlight nyala trackpad oke speaker oke baterai masih oke untuk ukuran laptop second sudah diinstall ms office juga sama seller bonus adobe ps dapet tas dan mouse juga terima kasih atas pelayanan dan barangnya sukses selalu untuk seller dan tokonya,125,negative,0.75,768,0.014322916666666666,0.344,0.0,1.0,0.28958072916666666,0
elok.5667,"Fungsi:bekerja dengan baik
Kondisi Barang:mulus dan sesuai feskripsi
Spesifikasi:mantap dan penjualnya responsif

Apk di password dan penjual sangat respect. Kurir juga baik dg menginfokn barang yg diantarkan. Terima kasih semuanya dan semoga awet barangnya.",5,71,1765105764,fungsi bekerja dengan baik kondisi barang mulus dan sesuai feskripsi spesifikasi mantap dan penjualnya responsif apk di password dan penjual sangat respect kurir juga baik dg menginfokn barang yg diantarkan terima kasih semuanya dan semoga awet barangnya,fungsi bekerja dengan baik kondisi barang mulus dan sesuai feskripsi spesifikasi mantap dan penjualnya responsif apk di password dan penjual sangat respect kurir juga baik dg menginfokn barang yg diantarkan terima kasih semuanya dan semoga awet barangnya,37,positive,0.75,254,0.003937007874015748,0.21621621621621623,0.0,0.0,0.05503830602255799,0
d*****2,"Fungsi:berfungsi dengn baik
Kondisi Barang:mulussssss
Spesifikasi:good

Bagus muluss lecet dikit² mah wajar ya namanya second kalo ngak bener² di perhatiin ngak keliatan masih kayak baru dengan harga segini udah bagus banget sih
sellernya past respon minta di download in apk di download in dong, pas dateng langsung buat nugas alhamdulillah lancar semua berfungsi dengan baik dan semoga awet terimakasih seller",5,64,1765810350,fungsi berfungsi dengn baik kondisi barang mulussssss spesifikasi good bagus muluss lecet dikit mah wajar ya namanya second kalo ngak bener di perhatiin ngak keliatan masih kayak baru dengan harga segini udah bagus banget sih sellernya past respon minta di download in apk di download in dong pas dateng langsung buat nugas alhamdulillah lancar semua berfungsi dengan baik dan semoga awet terimakasih seller,fungsi berfungsi dengn baik kondisi barang mulussssss spesifikasi good bagus muluss lecet dikit mah wajar ya namanya second kalo ngak bener di perhatiin ngak keliatan masih kayak baru dengan harga segini udah bagus banget sih sellernya past respon minta di download in apk di download in dong pas dateng langsung buat nugas alhamdulillah lancar semua berfungsi dengan baik dan semoga awet terimakasih seller,63,positive,0.75,407,0.02702702702702703,0.2698412698412698,0.0,0.0,0.07421707421707421,0
m*****6,"Paket telah diterima dengan baik. Kualitas sesuai gambar, harga terjangkau, pengemasan rapi dan pengiriman tepat waktu. Recommended seller. Terima kasih atas servis yang memuaskan. Jadi langganan disini. Suka deh.",5,21,1764614717,paket telah diterima dengan baik kualitas sesuai gambar harga terjangkau pengemasan rapi dan pengiriman tepat waktu recommended seller terima kasih atas servis yang memuaskan jadi langganan disini suka deh,paket telah diterima dengan baik kualitas sesuai gambar harga terjangkau pengemasan rapi dan pengiriman tepat waktu recommended seller terima kasih atas servis yang memuaskan jadi langganan disini suka deh,29,positive,0.75,205,0.014634146341463415,0.0,0.0,0.0,0.003658536585365854,0
ikadanawati,"Fungsi:bekerja dengan baik
Kondisi Barang:Bagus
Spesifikasi:bagus

Meskipun keluaran 2011 tapi masih bisa di gunakan dengan baik , mantap, admin juga fast respon",5,22,1764516328,fungsi bekerja dengan baik kondisi barang bagus spesifikasi bagus meskipun keluaran 2011 tapi masih bisa di gunakan dengan baik mantap admin juga fast respon,fungsi bekerja dengan baik kondisi barang bagus spesifikasi bagus meskipun keluaran 2011 tapi masih bisa di gunakan dengan baik mantap admin juga fast respon,24,positive,0.75,157,0.006369426751592357,0.25,0.0,0.0,0.06409235668789809,0
chaniagorival27,"Kondisi Barang:masih mulus, walaupun masih ad dikit bekas goresan
Fungsi:bagus, cuma Keyboard di bagian huruf setelah L ga bisa di pakai
Spesifikasi:over all bagus semua",5,21,1765113089,kondisi barang masih mulus walaupun masih ad dikit bekas goresan fungsi bagus cuma keyboard di bagian huruf setelah l ga bisa di pakai spesifikasi over all bagus semua,kondisi barang masih mulus walaupun masih ad dikit bekas goresan fungsi bagus cuma keyboard di bagian huruf setelah l ga bisa di pakai spesifikasi over all bagus semua,28,positive,0.75,167,0.005988023952095809,0.21428571428571427,0.0,0.0,0.05506843455945252,0
cutanisyahnovira,"Bagus..
Walaupun barang keluaran tahun rendah tapi ini Second berkualitas..
Sompel & penyok dikit gak ngaruh..wajar juga karna barang second",5,14,1764604615,bagus walaupun barang keluaran tahun rendah tapi ini second berkualitas sompel penyok dikit gak ngaruh wajar juga karna barang second,bagus walaupun barang keluaran tahun rendah tapi ini second berkualitas sompel penyok dikit gak ngaruh wajar juga karna barang second,20,positive,0.75,133,0.0,0.2,0.0,0.0,0.05,0
enceps03041984,"Barang sudah saya terima dengan baik dan sangat membuat dengan kondisi barang yg sangat bagus sekali, mudah digunakannya awet",5,9,1763402922,barang sudah saya terima dengan baik dan sangat membuat dengan kondisi barang yg sangat bagus sekali mudah digunakannya awet,barang sudah saya terima dengan baik dan sangat membuat dengan kondisi barang yg sangat bagus sekali mudah digunakannya awet,19,positive,0.75,124,0.008064516129032258,0.3157894736842105,0.0,0.0,0.08096349745331069,0
