username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count
prio_alvino,"Fitur Terbaik:mantul

upgrade hdd ke nvme sangat terasa jauh kecepatannya, mantap",5,25,1758536903,fitur terbaik mantul upgrade hdd ke nvme sangat terasa jauh kecepatannya mantap,fitur terbaik mantul upgrade hdd ke nvme sangat terasa jauh kecepatannya mantap,12
erjakkk,"semoga support , sempet batalin karna saya ragu soal laptop saya , intinya the best lah seller nya direspond dgn baik dan ramah sampe dicariin support ap engganya makasih seller baik",5,3,1750356440,semoga support sempet batalin karna saya ragu soal laptop saya intinya the best lah seller nya direspond dgn baik dan ramah sampe dicariin support ap engganya makasih seller baik,semoga support sempet batalin karna saya ragu soal laptop saya intinya the best lah seller nya direspond dgn baik dan ramah sampe dicariin support ap engganya makasih seller baik,29
f*****a,"Fungsi:bekerja dengan baik
Garansi:garansi vgen
Keaslian:asli

Merk langganan dan ada service centernya",5,0,1742448608,fungsi bekerja dengan baik garansi garansi vgen keaslian asli merk langganan dan ada service centernya,fungsi bekerja dengan baik garansi garansi vgen keaslian asli merk langganan dan ada service centernya,15
d*****i,"Sepadan dengan Harga:sangat worth it
Fitur Terbaik:pnp

Harga sangat murah dibanding brand lain, namun memiliki kemampuan yg sama, sangat rekomended ini SSD!",5,0,1703127582,sepadan dengan harga sangat worth it fitur terbaik pnp harga sangat murah dibanding brand lain namun memiliki kemampuan yg sama sangat rekomended ini ssd,sepadan dengan harga sangat worth it fitur terbaik pnp harga sangat murah dibanding brand lain namun memiliki kemampuan yg sama sangat rekomended ini ssd,24
,Barang sesuai deskripsi... kemaren dikirim hari ini dah sampai ... rekomendet seler,5,0,1604973986,barang sesuai deskripsi kemaren dikirim hari ini dah sampai rekomendet seler,barang sesuai deskripsi kemaren dikirim hari ini dah sampai rekomendet seler,11
f*****o,"Sepadan dengan Harga:Di luar ada yang lebih murah, tapi toko official itu lebih trusted rasanya.

Sudah dipasang, berfungsi dengan baik, lancar dan semoga awet lama. Thanks seller....",5,0,1757760078,sepadan dengan harga di luar ada yang lebih murah tapi toko official itu lebih trusted rasanya sudah dipasang berfungsi dengan baik lancar dan semoga awet lama thanks seller,sepadan dengan harga di luar ada yang lebih murah tapi toko official itu lebih trusted rasanya sudah dipasang berfungsi dengan baik lancar dan semoga awet lama thanks seller,28
marlborosuck,"Sesuai dengan deskripsi yaa...
Udh masuk juga di slot,
Makasi buat adm nya",5,0,1694941190,sesuai dengan deskripsi yaa udh masuk juga di slot makasi buat adm nya,sesuai dengan deskripsi yaa udh masuk juga di slot makasi buat adm nya,13
didiknanikovan,"Fungsi:baik
Garansi:3 tahun
Keaslian:99,9% asli

Semoga awet bisa sampai 5th lebih",5,0,1756961818,fungsi baik garansi 3 tahun keaslian 99 9 asli semoga awet bisa sampai 5th lebih,fungsi baik garansi 3 tahun keaslian 99 9 asli semoga awet bisa sampai 5th lebih,15
sisca_iw,"Fungsi:beroprasi dengan baik
Garansi:sesuai deskripsi
Keaslian:dijamin original

Recomended",5,0,1731926483,fungsi beroprasi dengan baik garansi sesuai deskripsi keaslian dijamin original recomended,fungsi beroprasi dengan baik garansi sesuai deskripsi keaslian dijamin original recomended,11
f*****a,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

Oke cocok. Pengiriman cepat. Respon penjual cpat",5,0,1696741903,fitur terbaik baik sepadan dengan harga sepadan oke cocok pengiriman cepat respon penjual cpat,fitur terbaik baik sepadan dengan harga sepadan oke cocok pengiriman cepat respon penjual cpat,14
miftahkwijalopo1234,"Barang original, sudah di coba dan berfungi sangat bagus,  terimakasih kak",5,0,1696820599,barang original sudah di coba dan berfungi sangat bagus terimakasih kak,barang original sudah di coba dan berfungi sangat bagus terimakasih kak,11
izza.labisal,"Fungsi:sejauh jni baik
Garansi:5 tahun
Keaslian:asli

Mantap, semoga awet dan gada kendala",5,0,1732088000,fungsi sejauh jni baik garansi 5 tahun keaslian asli mantap semoga awet dan gada kendala,fungsi sejauh jni baik garansi 5 tahun keaslian asli mantap semoga awet dan gada kendala,15
microcomputerstore,"Fungsi:berfungsi dengan baik
Keaslian:original vgen

Barang sesuai pesanan dan berfungsi dengan baik",5,0,1748928980,fungsi berfungsi dengan baik keaslian original vgen barang sesuai pesanan dan berfungsi dengan baik,fungsi berfungsi dengan baik keaslian original vgen barang sesuai pesanan dan berfungsi dengan baik,14
arifyudhaa,"Mantap barang ori, waktu di test normal dan kenceng, instal windows gak kerasa langsung selesai mantap.",5,0,1595932781,mantap barang ori waktu di test normal dan kenceng instal windows gak kerasa langsung selesai mantap,mantap barang ori waktu di test normal dan kenceng instal windows gak kerasa langsung selesai mantap,16
nunuchi5nu,"Barang sesuai dan berfungsi
Semoga awet",5,0,1720339760,barang sesuai dan berfungsi semoga awet,barang sesuai dan berfungsi semoga awet,6
cpyon,"Fitur Terbaik:Kurir cepat

Semoga barangnya awet",5,0,1696811981,fitur terbaik kurir cepat semoga barangnya awet,fitur terbaik kurir cepat semoga barangnya awet,7
a*****o,"Fungsi:bekerja dengan baik
Garansi:sangat membantu dan semoga tidak ada kerusakan sehingga tidak perlu klaim garansi
Keaslian:ori",5,0,1753425098,fungsi bekerja dengan baik garansi sangat membantu dan semoga tidak ada kerusakan sehingga tidak perlu klaim garansi keaslian ori,fungsi bekerja dengan baik garansi sangat membantu dan semoga tidak ada kerusakan sehingga tidak perlu klaim garansi keaslian ori,19
ahmadffff,"Produk berbahaya, jadi ga ada waktu buat ke kamar mandi pas nyalain laptop",5,1,1597495776,produk berbahaya jadi ga ada waktu buat ke kamar mandi pas nyalain laptop,produk berbahaya jadi ga ada waktu buat ke kamar mandi pas nyalain laptop,13
sisca_iw,"Fungsi:barang bekerja dengan baik
Garansi:sesuai deskripsi toko
Keaslian:dijamin asli

Oke sip recomended",5,0,1731925911,fungsi barang bekerja dengan baik garansi sesuai deskripsi toko keaslian dijamin asli oke sip recomended,fungsi barang bekerja dengan baik garansi sesuai deskripsi toko keaslian dijamin asli oke sip recomended,15
ninikrohana,Sudah dipasang.. Belum dicoba karena belum selesai... Semoga cocok.. terima kasih,5,0,1696818238,sudah dipasang belum dicoba karena belum selesai semoga cocok terima kasih,sudah dipasang belum dicoba karena belum selesai semoga cocok terima kasih,11
dianbajulan,"Fitur Terbaik:ok
Sepadan dengan Harga:Ok

Paket di terima",5,0,1703932093,fitur terbaik ok sepadan dengan harga ok paket di terima,fitur terbaik ok sepadan dengan harga ok paket di terima,10
wahyudp98,"Upgrade ssd nambah cepet pas buka windows, mantap lah makin cepet kerjanya",5,0,1610972625,upgrade ssd nambah cepet pas buka windows mantap lah makin cepet kerjanya,upgrade ssd nambah cepet pas buka windows mantap lah makin cepet kerjanya,12
,"Mantaaaap
Q uda langganan di toko ini",5,0,1619667473,mantaaaap q uda langganan di toko ini,mantaaaap q uda langganan di toko ini,7
exwan_andi,,5,0,1700472164,,nan,1
a*****z,Booting windows cepet + loading game nya 2x cepet 👍👍🔥,5,1,1697760962,booting windows cepet loading game nya 2x cepet,booting windows cepet loading game nya 2x cepet,8
rizkitumbas,"Sepadan dengan Harga:ok
Fitur Terbaik:ok

Packing cepat sampai good job  jos semoga bagus jos mantap",5,0,1696818687,sepadan dengan harga ok fitur terbaik ok packing cepat sampai good job jos semoga bagus jos mantap,sepadan dengan harga ok fitur terbaik ok packing cepat sampai good job jos semoga bagus jos mantap,17
gutteh,Barang bagus sesuai deskripsi,5,0,1723030191,barang bagus sesuai deskripsi,barang bagus sesuai deskripsi,4
ferdi2511,Thx,5,0,1594728674,thx,thx,1
cwati0128,,5,0,1757378241,,nan,1
ciptowk,barang sudah di terima dalam keadaan baik..,5,0,1705461901,barang sudah di terima dalam keadaan baik,barang sudah di terima dalam keadaan baik,7
nunuchi5nu,Barang sesuai,5,0,1736691159,barang sesuai,barang sesuai,2
dhyephoo,Semoga awet,5,0,1708818441,semoga awet,semoga awet,2
fathur767,,5,0,1691841363,,nan,1
sistiawan,,5,0,1724297703,,nan,1
fadholjalaludin,,5,0,1736520219,,nan,1
sofyan1723,,5,0,1744114683,,nan,1
a*****o,,5,0,1703692713,,nan,1
diqyaimi,Berfungsi dengan baik... Terima kasih... 👌,5,0,1726236551,berfungsi dengan baik terima kasih,berfungsi dengan baik terima kasih,5
a*****d,"Sippp, respon penjual baik, paket cepat sampai, packing aman",5,0,1632901863,sippp respon penjual baik paket cepat sampai packing aman,sippp respon penjual baik paket cepat sampai packing aman,9
i*****4,,5,0,1704547938,,nan,1
harryrasaini,,5,0,1607133586,,nan,1
nurul.fanani,"Sepadan dengan Harga:iya
Fitur Terbaik:original

barang original bagus, harga bersahabat, seller ramah dan fast respon, packing bagus, pengiriman cepat. recommended seller. thanks",5,0,1694591254,sepadan dengan harga iya fitur terbaik original barang original bagus harga bersahabat seller ramah dan fast respon packing bagus pengiriman cepat recommended seller thanks,sepadan dengan harga iya fitur terbaik original barang original bagus harga bersahabat seller ramah dan fast respon packing bagus pengiriman cepat recommended seller thanks,24
asrori_cak_tutorial,"Barang cepat sampai, penjual responsive, good job. 
Barang original, garansi resmi.
Jos tankyu",5,0,1633874161,barang cepat sampai penjual responsive good job barang original garansi resmi jos tankyu,barang cepat sampai penjual responsive good job barang original garansi resmi jos tankyu,13
,"Makasih ya kak barang dah sampai
Maaaf telat ngasih ulasan
Mantaaaaap",5,0,1615209276,makasih ya kak barang dah sampai maaaf telat ngasih ulasan mantaaaaap,makasih ya kak barang dah sampai maaaf telat ngasih ulasan mantaaaaap,11
a*****2,"Fungsi:langsung dicoba dan berfungsi dengan baik
Garansi:garansi resmi
Keaslian:asli

Laptop langsung ngacir",5,0,1731494796,fungsi langsung dicoba dan berfungsi dengan baik garansi garansi resmi keaslian asli laptop langsung ngacir,fungsi langsung dicoba dan berfungsi dengan baik garansi garansi resmi keaslian asli laptop langsung ngacir,15
