username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,fake_score,fake_pred
prio_alvino,"Fitur Terbaik:mantul

upgrade hdd ke nvme sangat terasa jauh kecepatannya, mantap",5,25,1758536903,fitur terbaik mantul upgrade hdd ke nvme sangat terasa jauh kecepatannya mantap,fitur terbaik mantul upgrade hdd ke nvme sangat terasa jauh kecepatannya mantap,12,positive,0.75,79,0.02531645569620253,0.0,0.0,0.0,0.006329113924050633,0
erjakkk,"semoga support , sempet batalin karna saya ragu soal laptop saya , intinya the best lah seller nya direspond dgn baik dan ramah sampe dicariin support ap engganya makasih seller baik",5,3,1750356440,semoga support sempet batalin karna saya ragu soal laptop saya intinya the best lah seller nya direspond dgn baik dan ramah sampe dicariin support ap engganya makasih seller baik,semoga support sempet batalin karna saya ragu soal laptop saya intinya the best lah seller nya direspond dgn baik dan ramah sampe dicariin support ap engganya makasih seller baik,29,neutral,0.55,178,0.033707865168539325,0.27586206896551724,0.0,0.0,0.07739248353351413,0
f*****a,"Fungsi:bekerja dengan baik
Garansi:garansi vgen
Keaslian:asli

Merk langganan dan ada service centernya",5,0,1742448608,fungsi bekerja dengan baik garansi garansi vgen keaslian asli merk langganan dan ada service centernya,fungsi bekerja dengan baik garansi garansi vgen keaslian asli merk langganan dan ada service centernya,15,neutral,0.55,102,0.00980392156862745,0.13333333333333333,0.0,0.0,0.035784313725490194,0
d*****i,"Sepadan dengan Harga:sangat worth it
Fitur Terbaik:pnp

Harga sangat murah dibanding brand lain, namun memiliki kemampuan yg sama, sangat rekomended ini SSD!",5,0,1703127582,sepadan dengan harga sangat worth it fitur terbaik pnp harga sangat murah dibanding brand lain namun memiliki kemampuan yg sama sangat rekomended ini ssd,sepadan dengan harga sangat worth it fitur terbaik pnp harga sangat murah dibanding brand lain namun memiliki kemampuan yg sama sangat rekomended ini ssd,24,neutral,0.55,153,0.006535947712418301,0.20833333333333334,0.0,0.0,0.05371732026143791,0
,Barang sesuai deskripsi... kemaren dikirim hari ini dah sampai ... rekomendet seler,5,0,1604973986,barang sesuai deskripsi kemaren dikirim hari ini dah sampai rekomendet seler,barang sesuai deskripsi kemaren dikirim hari ini dah sampai rekomendet seler,11,positive,0.75,76,0.0,0.0,0.0,0.0,0.0,0
f*****o,"Sepadan dengan Harga:Di luar ada yang lebih murah, tapi toko official itu lebih trusted rasanya.

Sudah dipasang, berfungsi dengan baik, lancar dan semoga awet lama. Thanks seller....",5,0,1757760078,sepadan dengan harga di luar ada yang lebih murah tapi toko official itu lebih trusted rasanya sudah dipasang berfungsi dengan baik lancar dan semoga awet lama thanks seller,sepadan dengan harga di luar ada yang lebih murah tapi toko official itu lebih trusted rasanya sudah dipasang berfungsi dengan baik lancar dan semoga awet lama thanks seller,28,negative,0.75,173,0.011560693641618497,0.14285714285714285,0.0,1.0,0.23860445912469036,0
marlborosuck,"Sesuai dengan deskripsi yaa...
Udh masuk juga di slot,
Makasi buat adm nya",5,0,1694941190,sesuai dengan deskripsi yaa udh masuk juga di slot makasi buat adm nya,sesuai dengan deskripsi yaa udh masuk juga di slot makasi buat adm nya,13,positive,0.75,70,0.014285714285714285,0.0,0.0,0.0,0.0035714285714285713,0
didiknanikovan,"Fungsi:baik
Garansi:3 tahun
Keaslian:99,9% asli

Semoga awet bisa sampai 5th lebih",5,0,1756961818,fungsi baik garansi 3 tahun keaslian 99 9 asli semoga awet bisa sampai 5th lebih,fungsi baik garansi 3 tahun keaslian 99 9 asli semoga awet bisa sampai 5th lebih,15,neutral,0.55,80,0.0125,0.0,0.0,0.0,0.003125,0
sisca_iw,"Fungsi:beroprasi dengan baik
Garansi:sesuai deskripsi
Keaslian:dijamin original

Recomended",5,0,1731926483,fungsi beroprasi dengan baik garansi sesuai deskripsi keaslian dijamin original recomended,fungsi beroprasi dengan baik garansi sesuai deskripsi keaslian dijamin original recomended,11,positive,0.75,90,0.0,0.0,0.0,0.0,0.0,0
f*****a,"Fitur Terbaik:baik
Sepadan dengan Harga:sepadan

Oke cocok. Pengiriman cepat. Respon penjual cpat",5,0,1696741903,fitur terbaik baik sepadan dengan harga sepadan oke cocok pengiriman cepat respon penjual cpat,fitur terbaik baik sepadan dengan harga sepadan oke cocok pengiriman cepat respon penjual cpat,14,positive,0.75,94,0.0,0.14285714285714285,0.0,0.0,0.03571428571428571,0
miftahkwijalopo1234,"Barang original, sudah di coba dan berfungi sangat bagus,  terimakasih kak",5,0,1696820599,barang original sudah di coba dan berfungi sangat bagus terimakasih kak,barang original sudah di coba dan berfungi sangat bagus terimakasih kak,11,positive,0.75,71,0.0,0.0,0.0,0.0,0.0,0
izza.labisal,"Fungsi:sejauh jni baik
Garansi:5 tahun
Keaslian:asli

Mantap, semoga awet dan gada kendala",5,0,1732088000,fungsi sejauh jni baik garansi 5 tahun keaslian asli mantap semoga awet dan gada kendala,fungsi sejauh jni baik garansi 5 tahun keaslian asli mantap semoga awet dan gada kendala,15,positive,0.75,88,0.0,0.0,0.0,0.0,0.0,0
microcomputerstore,"Fungsi:berfungsi dengan baik
Keaslian:original vgen

Barang sesuai pesanan dan berfungsi dengan baik",5,0,1748928980,fungsi berfungsi dengan baik keaslian original vgen barang sesuai pesanan dan berfungsi dengan baik,fungsi berfungsi dengan baik keaslian original vgen barang sesuai pesanan dan berfungsi dengan baik,14,positive,0.75,99,0.0,0.42857142857142855,0.0,0.0,0.10714285714285714,0
arifyudhaa,"Mantap barang ori, waktu di test normal dan kenceng, instal windows gak kerasa langsung selesai mantap.",5,0,1595932781,mantap barang ori waktu di test normal dan kenceng instal windows gak kerasa langsung selesai mantap,mantap barang ori waktu di test normal dan kenceng instal windows gak kerasa langsung selesai mantap,16,positive,0.75,100,0.0,0.125,0.0,0.0,0.03125,0
nunuchi5nu,"Barang sesuai dan berfungsi
Semoga awet",5,0,1720339760,barang sesuai dan berfungsi semoga awet,barang sesuai dan berfungsi semoga awet,6,positive,0.75,39,0.0,0.0,0.0,0.0,0.0,0
cpyon,"Fitur Terbaik:Kurir cepat

Semoga barangnya awet",5,0,1696811981,fitur terbaik kurir cepat semoga barangnya awet,fitur terbaik kurir cepat semoga barangnya awet,7,positive,0.75,47,0.0,0.0,0.0,0.0,0.0,0
