username,comment,rating,likes,create_time,comment_clean
12afif,"Fungsi:lumayan buat ngegame
Fitur:bagus
Kegunaan:buat game ringan

Pc bagus tinggal tambah VGA tambah gacor buat game",5,67,1765671752,fungsi lumayan buat ngegame fitur bagus kegunaan buat game ringan pc bagus tinggal tambah vga tambah gacor buat game
ghalyatayaataya,Alhamdulillah barang udah sampai dg aman dan packingnya rapi bget komputernya udh di cb dan bs nyala semua dan tidak ada yg rusak terima kasih kak,5,297,1765884586,alhamdulillah barang udah sampai dg aman dan packingnya rapi bget komputernya udh di cb dan bs nyala semua dan tidak ada yg rusak terima kasih kak
rantau_cell,"Desain:Bagus
Fungsi:Multitasking
Fitur:Sangat baik

Mulus dan berfungai dgn baik, pelayanan n pengiriman cepat gak sampai 3 hari ke Banten 🙏 mudah2an barangnya awet. Terima kasih buat seller !",5,22,1765639908,desain bagus fungsi multitasking fitur sangat baik mulus dan berfungai dgn baik pelayanan n pengiriman cepat gak sampai 3 hari ke banten mudah2an barangnya awet terima kasih buat seller
syamuddin68,"Mntaf brang sesuai yg di pesan & menyala jos mntaf, aksesoris jg lengkap smua...trimakasih",5,72,1765249029,mntaf brang sesuai yg di pesan menyala jos mntaf aksesoris jg lengkap smua trimakasih
trisna..kusuma,"Sepadan dengan Harga:bagus
Fitur Terbaik:bisa gta v

Bagusss bintang berbicara",5,19,1762174766,sepadan dengan harga bagus fitur terbaik bisa gta v bagusss bintang berbicara
ryvenzyxyz,"Fitur:lumayan
Fungsi:konten kreator
Kegunaan:main game GTA SAMP

Lumayan lah walaupun agak sedikit karat di bagian moderbot dan rada basa sedikit",5,68,1765823781,fitur lumayan fungsi konten kreator kegunaan main game gta samp lumayan lah walaupun agak sedikit karat di bagian moderbot dan rada basa sedikit
ahmadirsan18,"Fungsi:beroperasi dengan baik
Desain:sesuai dengan pesanan
Fitur:bagus dan sudah terisi banyak game

Mdh2n awet , terima kasih",5,17,1764062447,fungsi beroperasi dengan baik desain sesuai dengan pesanan fitur bagus dan sudah terisi banyak game mdh2n awet terima kasih
f*****8,"Fungsi:semua komponen beroperasi dengan baik
Desain:keren dan modern
Fitur:bagus dan berguna

Next order",5,10,1760793953,fungsi semua komponen beroperasi dengan baik desain keren dan modern fitur bagus dan berguna next order
andika_widi_nugroho,"Barang sudah di terima dengan baik pacing aman banget 
Mesti awalnya bingung akhirnya bisa juga
Rekomend buat yg mau blajar pke pc
Harga murah kualitas baru",5,65,1762132878,barang sudah di terima dengan baik pacing aman banget mesti awalnya bingung akhirnya bisa juga rekomend buat yg mau blajar pke pc harga murah kualitas baru
anangmaaruf037,"Fitur Terbaik:paling terbaik selama pemesanan dishopee
Sepadan dengan Harga:harga mudah dijangkau spek nya bagus skali",5,62,1765751011,fitur terbaik paling terbaik selama pemesanan dishopee sepadan dengan harga harga mudah dijangkau spek nya bagus skali
bygewoodcraft,"Fitur:ok
Fungsi:berfungsi dengan baik,semoga awet
Kegunaan:baik

Sesuai pesanan,barang ok sesuai deskripsi,kirain semuanya baru trnyata monitornya seken tp ok lah harga sgitu,yg pntg barang berfungsi dengan baik,seller ok..pengiriman sesuai estimasi,satu hri sblm estimasi barang dh smpe tp sya ambil sendiri digudang..
Overall good,okelah",5,93,1765931762,fitur ok fungsi berfungsi dengan baik semoga awet kegunaan baik sesuai pesanan barang ok sesuai deskripsi kirain semuanya baru trnyata monitornya seken tp ok lah harga sgitu yg pntg barang berfungsi dengan baik seller ok pengiriman sesuai estimasi satu hri sblm estimasi barang dh smpe tp sya ambil sendiri digudang overall good okelah
adeo__,"Fungsi:bagus
Desain:bagus
Fitur:bagus tidak ada kendala

Mantap baguss sampai dengan selamat paking rapi 👍 toko",5,12,1764422027,fungsi bagus desain bagus fitur bagus tidak ada kendala mantap baguss sampai dengan selamat paking rapi toko
a*****w,"Fitur:bagus
Fungsi:baik
Kegunaan:bekerja

Barang bagus sesuai mantap",5,10,1764764532,fitur bagus fungsi baik kegunaan bekerja barang bagus sesuai mantap
waklidangs2,"Sepadan dengan Harga:terjangkau

Terima kasih...
Semoga Awet..
Berfungsi dengan baik

Packing ok...

Pengiriman cepat",5,80,1764868754,sepadan dengan harga terjangkau terima kasih semoga awet berfungsi dengan baik packing ok pengiriman cepat
grosir_herbal2,"Fitur Terbaik:BAGUS 👍

Pesanan sesuai . Pengiriman sangat cepat .
Seller nya amanah
Packing sangat rapih . Aman sampai rumah
Poko nya rekomend banget beli disini .

Terimakasih bos ku .",5,52,1762132881,fitur terbaik bagus pesanan sesuai pengiriman sangat cepat seller nya amanah packing sangat rapih aman sampai rumah poko nya rekomend banget beli disini terimakasih bos ku
bimasena92,"Fungsi:update nanti setelah dirakit
Desain:optimis menarik
Fitur:update nanti ya

Pengiriman lebih cepat sehari dari estimasi. Barang tiba dengan packaging kayu, jos tenan.",5,36,1765383089,fungsi update nanti setelah dirakit desain optimis menarik fitur update nanti ya pengiriman lebih cepat sehari dari estimasi barang tiba dengan packaging kayu jos tenan
sihab099,"Fungsi:mantap
Fitur:berguna
Desain:menarik

Mantap jangan ragu beli disini",5,15,1765877230,fungsi mantap fitur berguna desain menarik mantap jangan ragu beli disini
mima.khairunnisa,"Fungsi:Alhamdulillah nyala
Fitur:baik

Alhamdulillah komputer nya nyala dan belum diketahui apa benar SSD 120 +DDS 500 belum di cek WiFi belum tersambung",5,7,1765306334,fungsi alhamdulillah nyala fitur baik alhamdulillah komputer nya nyala dan belum diketahui apa benar ssd 120 dds 500 belum di cek wifi belum tersambung
daniramdani4444,"Gak nyangka bisa dapat barang sebagus ini..walau  harganya second..tpi barangnya baru semua.
Salut sama toko ini.
Packing rapi. Tak ada kurang sesuatu apapun.
Cuma satu sih kurangnya..mnta d instalin software editing tpi g ada..tp gpp..secra kseluruhan ok smua",5,137,1765812449,gak nyangka bisa dapat barang sebagus ini walau harganya second tpi barangnya baru semua salut sama toko ini packing rapi tak ada kurang sesuatu apapun cuma satu sih kurangnya mnta d instalin software editing tpi g ada tp gpp secra kseluruhan ok smua
dzikrinursyifa,"Fitur Terbaik:fitur terbaik bagus jos
Sepadan dengan Harga:sepadan... bagus lumayan

Produknya ga mengecewakan",5,9,1765306349,fitur terbaik fitur terbaik bagus jos sepadan dengan harga sepadan bagus lumayan produknya ga mengecewakan
ilyasoyes,"Sepadan dengan Harga:sangat murah
Fitur Terbaik:terbaik

Terimakasih ya paket nya sudah di terima dengan baik dan selamat, terima kasih juga respon toko nya 🙏",5,26,1759342144,sepadan dengan harga sangat murah fitur terbaik terbaik terimakasih ya paket nya sudah di terima dengan baik dan selamat terima kasih juga respon toko nya
zckygamez,"Fungsi:bai k
Fitur:bagus dan berguna
Spesifikasi:mantap

baguss ,  untuk hargaa segini sangat worth it ,  🌟
 seller ramah & fast respon. pengiriman cepat hanya 2 hari terima kasih",5,8,1764598442,fungsi bai k fitur bagus dan berguna spesifikasi mantap baguss untuk hargaa segini sangat worth it seller ramah fast respon pengiriman cepat hanya 2 hari terima kasih
rxsia8shx7,"Fungsi:berfungsi dengan baik
Desain:menarik dengan detail yang apik
Fitur:bagus dan berguna

Bagus alhamdullilah,semoga saja awet",5,2,1752189849,fungsi berfungsi dengan baik desain menarik dengan detail yang apik fitur bagus dan berguna bagus alhamdullilah semoga saja awet
ulat.jerman.id,"Mantap pc nya sudah sampai dengan selamat, tidak ada lecet sedikit pun packing nya aman sekali.. respon penjual juga ramah terimakasih min🙏",5,14,1764391790,mantap pc nya sudah sampai dengan selamat tidak ada lecet sedikit pun packing nya aman sekali respon penjual juga ramah terimakasih min
kenussamsa,"Fungsi:Iya
Fitur:Sangat
Spesifikasi:Bagus

Terimakasih paket sudah sampai.",5,6,1762175106,fungsi iya fitur sangat spesifikasi bagus terimakasih paket sudah sampai
a*****n,"Desain:menarik
Fungsi:normal

Ada sedikit masalah di soket kabel power supply agak kendor, tapi masih bisa berfungsi",5,2,1765306411,desain menarik fungsi normal ada sedikit masalah di soket kabel power supply agak kendor tapi masih bisa berfungsi
ariher_universe,"Fungsi:semua komponen berfungsi dengan baik
Fitur:bagus dan berguna
Desain:menarik keliahatan kece badai pc elegan

Rekomendasi banget pokonya",5,3,1752189846,fungsi semua komponen berfungsi dengan baik fitur bagus dan berguna desain menarik keliahatan kece badai pc elegan rekomendasi banget pokonya
