username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,fake_score,fake_pred,trust_score
cantikamasya179,"Laptop ini menggantikan semua alat saya！Saat butuh kerja, saya buka jadi laptop biasa，ketik dokumen cepat；saat butuh gambar, saya lipat jadi tablet，gunakan stylus menggambar di layar（lebih presisi daripada HP！）；saat liburan, saya bawa ke mana-mana——beratnya hanya 1kg，masuk tas travel tanpa repot！
Fitur lipat 360°-nya sangat fleksibel——bisa jadi mode stand untuk nonton film, mode tent untuk kerja sambil makan, atau mode tablet untuk baca e-book！Layar sentuhnya tajam（IPS 1920×1080），warna tidak pudar dari segala sudut！
Sistem Windows 11 kompatibel semua aplikasi，dan RAM 16GB + SSD 256GB membuatnya cepat！Sudah saya uji untuk meeting online, menggambar, dan nonton film——semua l",5.0,15.0,1763307832,laptop ini menggantikan semua alat saya saat butuh kerja saya buka jadi laptop biasa ketik dokumen cepat saat butuh gambar saya lipat jadi tablet gunakan stylus menggambar di layar lebih presisi daripada hp saat liburan saya bawa ke mana mana beratnya hanya 1kg masuk tas travel tanpa repot fitur lipat 360 nya sangat fleksibel bisa jadi mode stand untuk nonton film mode tent untuk kerja sambil makan atau mode tablet untuk baca e book layar sentuhnya tajam ips 1920 1080 warna tidak pudar dari segala sudut sistem windows 11 kompatibel semua aplikasi dan ram 16gb ssd 256gb membuatnya cepat sudah saya uji untuk meeting online menggambar dan nonton film semua l,laptop ini menggantikan semua alat saya saat butuh kerja saya buka jadi laptop biasa ketik dokumen cepat saat butuh gambar saya lipat jadi tablet gunakan stylus menggambar di layar lebih presisi daripada hp saat liburan saya bawa ke mana mana beratnya hanya 1kg masuk tas travel tanpa repot fitur lipat 360 nya sangat fleksibel bisa jadi mode stand untuk nonton film mode tent untuk kerja sambil makan atau mode tablet untuk baca e book layar sentuhnya tajam ips 1920 1080 warna tidak pudar dari segala sudut sistem windows 11 kompatibel semua aplikasi dan ram 16gb ssd 256gb membuatnya cepat sudah saya uji untuk meeting online menggambar dan nonton film semua l,111,neutral,0.2514718472957611,663,0.0150829562594268,0.4054054054054054,0.0,0.0,0.105122090416208,0,63.47
borujegess,Saya beli untuk anak yang suka menggambar，dan dia langsung senang！Laptop ini bisa dilipat 360° jadi tablet besar，anak saya bisa menggambar pakai jari langsung di layar，seperti pakai tablet gambar. Layarnya besardan jernih，warna terlihat cerah，cocok buat melihat hasil gambar.,5.0,8.0,1763206609,saya beli untuk anak yang suka menggambar dan dia langsung senang laptop ini bisa dilipat 360 jadi tablet besar anak saya bisa menggambar pakai jari langsung di layar seperti pakai tablet gambar layarnya besardan jernih warna terlihat cerah cocok buat melihat hasil gambar,saya beli untuk anak yang suka menggambar dan dia langsung senang laptop ini bisa dilipat 360 jadi tablet besar anak saya bisa menggambar pakai jari langsung di layar seperti pakai tablet gambar layarnya besardan jernih warna terlihat cerah cocok buat melihat hasil gambar,43,negative,0.2416757345199585,272,0.0073529411764705,0.3720930232558139,0.0,1.0,0.2948614911080711,0,28.27
ray_maan,"Laptop sudah diterima dan dalam kondisi aman, kualitas lumayan sesuai harga cocok untuk orang yg kerja kantoran atau anak sekolahan. Dari sisi pelayanan bagus dan dibantu sampai tuntas dan adapula dari segi pengantaran ekspedisi pun lumayan cepat sesuai waktu estimasi. Semoga awet aja itu harapannya. Terimakasih atas pelayanannya.",5.0,5.0,1763365599,laptop sudah diterima dan dalam kondisi aman kualitas lumayan sesuai harga cocok untuk orang yg kerja kantoran atau anak sekolahan dari sisi pelayanan bagus dan dibantu sampai tuntas dan adapula dari segi pengantaran ekspedisi pun lumayan cepat sesuai waktu estimasi semoga awet aja itu harapannya terimakasih atas pelayanannya,laptop sudah diterima dan dalam kondisi aman kualitas lumayan sesuai harga cocok untuk orang yg kerja kantoran atau anak sekolahan dari sisi pelayanan bagus dan dibantu sampai tuntas dan adapula dari segi pengantaran ekspedisi pun lumayan cepat sesuai waktu estimasi semoga awet aja itu harapannya terimakasih atas pelayanannya,48,positive,0.2464058995246887,327,0.0061162079510703,0.1875,0.0,0.0,0.0484040519877675,0,86.59
bocilkuh,"Sebagai ibu rumah tangga yang kerja paruh waktu, laptop ini membantu banget！Pas jaga anak, bisa lipat jadi tablet, pegang satu tangan sambil balas pesan atau edit dokumen sederhana. Layar sentuhnya responsif，lebih mudah daripada pake mouse.",5.0,1.0,1763037489,sebagai ibu rumah tangga yang kerja paruh waktu laptop ini membantu banget pas jaga anak bisa lipat jadi tablet pegang satu tangan sambil balas pesan atau edit dokumen sederhana layar sentuhnya responsif lebih mudah daripada pake mouse,sebagai ibu rumah tangga yang kerja paruh waktu laptop ini membantu banget pas jaga anak bisa lipat jadi tablet pegang satu tangan sambil balas pesan atau edit dokumen sederhana layar sentuhnya responsif lebih mudah daripada pake mouse,37,positive,0.2526205778121948,235,0.0042553191489361,0.0,0.0,0.0,0.001063829787234,0,81.88
dittosyaputra,"Fitur: Desain tampilan laptop ini sangat bagus, dan warna peraknya terlihat lebih mewah
Penampilan bahan: Bahannya lumayan, teksturnya bagus, dan layarnya juga sangat cocok
Efek kartu grafis: Efek kartu grafis sangat bagus
Performa laptop: Performa laptop bagus, kecepatan internet cepat,",5.0,5.0,1763513026,fitur desain tampilan laptop ini sangat bagus dan warna peraknya terlihat lebih mewah penampilan bahan bahannya lumayan teksturnya bagus dan layarnya juga sangat cocok efek kartu grafis efek kartu grafis sangat bagus performa laptop performa laptop bagus kecepatan internet cepat,fitur desain tampilan laptop ini sangat bagus dan warna peraknya terlihat lebih mewah penampilan bahan bahannya lumayan teksturnya bagus dan layarnya juga sangat cocok efek kartu grafis efek kartu grafis sangat bagus performa laptop performa laptop bagus kecepatan internet cepat,40,label_3,0.2330020815134048,279,0.003584229390681,0.5,0.0,0.0,0.1258960573476702,0,55.68
syafana913,Sumpah ini nyaman banget buat dipake! Nyaman banget buat belajar menggambar! 😭💐 love love banget sama ini produk<3,5.0,2.0,1762957145,sumpah ini nyaman banget buat dipake nyaman banget buat belajar menggambar love love banget sama ini produk 3,sumpah ini nyaman banget buat dipake nyaman banget buat belajar menggambar love love banget sama ini produk 3,18,negative,0.2504046559333801,109,0.0091743119266055,0.6111111111111112,0.0,1.0,0.3550713557594291,0,21.11
shanumm2309,"Keyboardnya enak digunakan, sistem windows berjalan semua, wifi bisa connect dengan baik, speaker so good (bisa didengar di video diatas), charger juga berfungsi, all good in function. Pengiriman juga baik, pak kurir juga informatif as good as the selle",5.0,2.0,1762755287,keyboardnya enak digunakan sistem windows berjalan semua wifi bisa connect dengan baik speaker so good bisa didengar di video diatas charger juga berfungsi all good in function pengiriman juga baik pak kurir juga informatif as good as the selle,keyboardnya enak digunakan sistem windows berjalan semua wifi bisa connect dengan baik speaker so good bisa didengar di video diatas charger juga berfungsi all good in function pengiriman juga baik pak kurir juga informatif as good as the selle,39,label_3,0.2194211632013321,244,0.0245901639344262,0.3076923076923077,0.0,0.0,0.0830706179066834,0,52.29
buayalaut738,"Komputer diterima, pengemasan sangat teliti dan lengkap, komputer terasa sangat baik, keyboard sangat halus, mesin sangat proses, memeriksa konfigurasi, itu asli, penjual menjawab pertanyaan saya dengan sangat hati-hati, ada banyak hadiah",5.0,0.0,1762426624,komputer diterima pengemasan sangat teliti dan lengkap komputer terasa sangat baik keyboard sangat halus mesin sangat proses memeriksa konfigurasi itu asli penjual menjawab pertanyaan saya dengan sangat hati hati ada banyak hadiah,komputer diterima pengemasan sangat teliti dan lengkap komputer terasa sangat baik keyboard sangat halus mesin sangat proses memeriksa konfigurasi itu asli penjual menjawab pertanyaan saya dengan sangat hati hati ada banyak hadiah,32,neutral,0.2234561145305633,230,0.0043478260869565,0.28125,0.0,0.0,0.0713994565217391,0,48.93
indahkarya71,"Touchscreen-nya sangat responsif, pengoperasiannya juga lancar. Bisa dilipat 360° ke belakang, ukurannya kecil seperti tablet, dan performanya cukup bagus.Dan laptopnya berfungsi dengan baik. Sampai sekarang tidak ada masalah~",5.0,0.0,1761648466,touchscreen nya sangat responsif pengoperasiannya juga lancar bisa dilipat 360 ke belakang ukurannya kecil seperti tablet dan performanya cukup bagus dan laptopnya berfungsi dengan baik sampai sekarang tidak ada masalah,touchscreen nya sangat responsif pengoperasiannya juga lancar bisa dilipat 360 ke belakang ukurannya kecil seperti tablet dan performanya cukup bagus dan laptopnya berfungsi dengan baik sampai sekarang tidak ada masalah,30,label_3,0.2409747540950775,219,0.0136986301369863,0.0666666666666666,0.0,0.0,0.0200913242009132,0,49.7
milky_way0,"Laptopnya bagus,nyala,batrai awet,speaker sangat jelas. Bagus pokoknya 😊👍
Pengirimannya cepet banget, Packingannya apalagi aman banget top top pokoknya 
Terima kasih seller👍",5.0,1.0,1762210607,laptopnya bagus nyala batrai awet speaker sangat jelas bagus pokoknya pengirimannya cepet banget packingannya apalagi aman banget top top pokoknya terima kasih seller,laptopnya bagus nyala batrai awet speaker sangat jelas bagus pokoknya pengirimannya cepet banget packingannya apalagi aman banget top top pokoknya terima kasih seller,23,neutral,0.232515200972557,166,0.0180722891566265,0.3478260869565217,0.0,0.0,0.091474594028287,0,50.48
