username,comment,rating,likes,create_time,comment_clean
ibribribr,"Performa:Lip balm
Cocok Untuk:Men's lip
Tekstur:Silky and light

Seller responsif
Real pic 
Pengiriman cuma sehari",5,18,1764543046,performa lip balm cocok untuk men s lip tekstur silky and light seller responsif real pic pengiriman cuma sehari
muchamad_nurdianto,"Barang sesuai pesanan, kualitas produk sangat baik, kecepatan pengiriman sangat baik, cepat sampai, Mantap Banget...",5,4,1762146800,barang sesuai pesanan kualitas produk sangat baik kecepatan pengiriman sangat baik cepat sampai mantap banget
elang001,Ok barang sudah diterima dg baik dan benar semoga bermanfaat dan bisa digunakan,5,0,1738672362,ok barang sudah diterima dg baik dan benar semoga bermanfaat dan bisa digunakan
hilalfirmansyah418,"Desain:bagus
Kualitas:sesuai
Kemudahan:sangat praktis

Yaa,terima kasih🙏
Di toko² sekitaran kawasan gw mahh kagak ada",5,1,1755101599,desain bagus kualitas sesuai kemudahan sangat praktis yaa terima kasih di toko sekitaran kawasan gw mahh kagak ada
h*****3,"Desain:model menarik dan kekinian
Kenyamanan:nyaman dikenakan
Kualitas:standart

Terimakasih barang dah datang",5,2,1755418051,desain model menarik dan kekinian kenyamanan nyaman dikenakan kualitas standart terimakasih barang dah datang
agus_syam,"Performa:cukup nyaman
Tekstur:lembab
Cocok Untuk:bibir kering

Blm lama coba tp nyaman dipake. Thx all",5,2,1700313745,performa cukup nyaman tekstur lembab cocok untuk bibir kering blm lama coba tp nyaman dipake thx all
zakaria8a,"Desain:terbaik
Kemudahan:bagus mantap
Kenyamanan:mantap terbaik bagus

Tokonya amnh sukseselalu mantap terbaik ok bgus",5,0,1733653125,desain terbaik kemudahan bagus mantap kenyamanan mantap terbaik bagus tokonya amnh sukseselalu mantap terbaik ok bgus
nusawan_interior,"Terima kasih, Paketnya sudah Datang,packinganya full rapi, mantap. . . Semoga lancar selalu🙏🙏🙏",4,4,1753786048,terima kasih paketnya sudah datang packinganya full rapi mantap semoga lancar selalu
adie_bae_,"Desain:ok
Kenyamanan:nyaman
Kualitas:lumayan

Baru mau coba semoga aja cocok dan bersih untuk bibir hitam .",5,0,1731632268,desain ok kenyamanan nyaman kualitas lumayan baru mau coba semoga aja cocok dan bersih untuk bibir hitam
mukhtar614,"Desain:terlihat keren dan moderen
Kualitas:pengerjaan sangat rapih
Kemudahan:praktis,

Terkesan tidak ada merah"" nya, jadi cuman bisa nyaman saja untuk bibir yg kering tapi tetap hitam lhoo....",4,3,1759485297,desain terlihat keren dan moderen kualitas pengerjaan sangat rapih kemudahan praktis terkesan tidak ada merah nya jadi cuman bisa nyaman saja untuk bibir yg kering tapi tetap hitam lhoo
