username,comment,rating,likes,create_time,comment_clean,tokens,tokens_count,sentiment,sentiment_confidence,text_len,char_repeat_ratio,token_repeat_ratio,dup_score,mismatch,fake_score,fake_pred
ibribribr,"Performa:Lip balm
Cocok Untuk:Men's lip
Tekstur:Silky and light

Seller responsif
Real pic 
Pengiriman cuma sehari",5,18,1764543046,performa lip balm cocok untuk men s lip tekstur silky and light seller responsif real pic pengiriman cuma sehari,performa lip balm cocok untuk men s lip tekstur silky and light seller responsif real pic pengiriman cuma sehari,19,positive,0.75,112,0.008928571428571428,0.10526315789473684,0.0,0.0,0.028547932330827065,0
muchamad_nurdianto,"Barang sesuai pesanan, kualitas produk sangat baik, kecepatan pengiriman sangat baik, cepat sampai, Mantap Banget...",5,4,1762146800,barang sesuai pesanan kualitas produk sangat baik kecepatan pengiriman sangat baik cepat sampai mantap banget,barang sesuai pesanan kualitas produk sangat baik kecepatan pengiriman sangat baik cepat sampai mantap banget,15,positive,0.75,109,0.0,0.26666666666666666,0.0,0.0,0.06666666666666667,0
elang001,Ok barang sudah diterima dg baik dan benar semoga bermanfaat dan bisa digunakan,5,0,1738672362,ok barang sudah diterima dg baik dan benar semoga bermanfaat dan bisa digunakan,ok barang sudah diterima dg baik dan benar semoga bermanfaat dan bisa digunakan,13,neutral,0.55,79,0.012658227848101266,0.15384615384615385,0.0,0.0,0.04162609542356378,0
hilalfirmansyah418,"Desain:bagus
Kualitas:sesuai
Kemudahan:sangat praktis

Yaa,terima kasih🙏
Di toko² sekitaran kawasan gw mahh kagak ada",5,1,1755101599,desain bagus kualitas sesuai kemudahan sangat praktis yaa terima kasih di toko sekitaran kawasan gw mahh kagak ada,desain bagus kualitas sesuai kemudahan sangat praktis yaa terima kasih di toko sekitaran kawasan gw mahh kagak ada,18,positive,0.75,114,0.017543859649122806,0.0,0.0,0.0,0.0043859649122807015,0
h*****3,"Desain:model menarik dan kekinian
Kenyamanan:nyaman dikenakan
Kualitas:standart

Terimakasih barang dah datang",5,2,1755418051,desain model menarik dan kekinian kenyamanan nyaman dikenakan kualitas standart terimakasih barang dah datang,desain model menarik dan kekinian kenyamanan nyaman dikenakan kualitas standart terimakasih barang dah datang,14,neutral,0.55,109,0.0,0.0,0.0,0.0,0.0,0
agus_syam,"Performa:cukup nyaman
Tekstur:lembab
Cocok Untuk:bibir kering

Blm lama coba tp nyaman dipake. Thx all",5,2,1700313745,performa cukup nyaman tekstur lembab cocok untuk bibir kering blm lama coba tp nyaman dipake thx all,performa cukup nyaman tekstur lembab cocok untuk bibir kering blm lama coba tp nyaman dipake thx all,17,neutral,0.55,100,0.01,0.11764705882352941,0.0,0.0,0.031911764705882355,0
zakaria8a,"Desain:terbaik
Kemudahan:bagus mantap
Kenyamanan:mantap terbaik bagus

Tokonya amnh sukseselalu mantap terbaik ok bgus",5,0,1733653125,desain terbaik kemudahan bagus mantap kenyamanan mantap terbaik bagus tokonya amnh sukseselalu mantap terbaik ok bgus,desain terbaik kemudahan bagus mantap kenyamanan mantap terbaik bagus tokonya amnh sukseselalu mantap terbaik ok bgus,16,positive,0.75,117,0.0,0.5,0.0,0.0,0.125,0
nusawan_interior,"Terima kasih, Paketnya sudah Datang,packinganya full rapi, mantap. . . Semoga lancar selalu🙏🙏🙏",4,4,1753786048,terima kasih paketnya sudah datang packinganya full rapi mantap semoga lancar selalu,terima kasih paketnya sudah datang packinganya full rapi mantap semoga lancar selalu,12,positive,0.75,84,0.011904761904761904,0.0,0.0,0.0,0.002976190476190476,0
adie_bae_,"Desain:ok
Kenyamanan:nyaman
Kualitas:lumayan

Baru mau coba semoga aja cocok dan bersih untuk bibir hitam .",5,0,1731632268,desain ok kenyamanan nyaman kualitas lumayan baru mau coba semoga aja cocok dan bersih untuk bibir hitam,desain ok kenyamanan nyaman kualitas lumayan baru mau coba semoga aja cocok dan bersih untuk bibir hitam,17,positive,0.75,104,0.0,0.0,0.0,0.0,0.0,0
mukhtar614,"Desain:terlihat keren dan moderen
Kualitas:pengerjaan sangat rapih
Kemudahan:praktis,

Terkesan tidak ada merah"" nya, jadi cuman bisa nyaman saja untuk bibir yg kering tapi tetap hitam lhoo....",4,3,1759485297,desain terlihat keren dan moderen kualitas pengerjaan sangat rapih kemudahan praktis terkesan tidak ada merah nya jadi cuman bisa nyaman saja untuk bibir yg kering tapi tetap hitam lhoo,desain terlihat keren dan moderen kualitas pengerjaan sangat rapih kemudahan praktis terkesan tidak ada merah nya jadi cuman bisa nyaman saja untuk bibir yg kering tapi tetap hitam lhoo,29,neutral,0.55,185,0.010810810810810811,0.0,0.0,0.0,0.002702702702702703,0
shiddiqmz,"Desain:Sangat Bagus
Kualitas:Sangat Bagus
Efek:Insyaallah Sangat Bagus",5,2,1759003709,desain sangat bagus kualitas sangat bagus efek insyaallah sangat bagus,desain sangat bagus kualitas sangat bagus efek insyaallah sangat bagus,10,positive,0.75,70,0.02857142857142857,0.6,0.0,0.0,0.15714285714285714,0
7*****c,"Profil Kecantikan:bagus

barang sesuai. pengiriman cepat. amanah selalu ka.",5,1,1755221762,profil kecantikan bagus barang sesuai pengiriman cepat amanah selalu ka,profil kecantikan bagus barang sesuai pengiriman cepat amanah selalu ka,10,positive,0.75,71,0.0,0.0,0.0,0.0,0.0,0
saeful_kihfi29,Mantap pesen kemarin datang hari ini.... Realpict juga Sukses terus buat Tokonya👏👏,5,1,1711882874,mantap pesen kemarin datang hari ini realpict juga sukses terus buat tokonya,mantap pesen kemarin datang hari ini realpict juga sukses terus buat tokonya,12,positive,0.75,76,0.0,0.0,0.0,0.0,0.0,0
supendisiregar,Kualitas nya baik barang nya sesuai bagus penggirimanya cepat,5,1,1696291867,kualitas nya baik barang nya sesuai bagus penggirimanya cepat,kualitas nya baik barang nya sesuai bagus penggirimanya cepat,9,positive,0.75,61,0.01639344262295082,0.2222222222222222,0.0,0.0,0.059653916211293255,0
l*****2,,5,1,1755696339,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
arilgacor,"Desain:Alhamdulillah sudah yg kedua kalinya saya beli lip serum ini
Kualitas:dan hasil nya sangat memuaskan",5,0,1759503988,desain alhamdulillah sudah yg kedua kalinya saya beli lip serum ini kualitas dan hasil nya sangat memuaskan,desain alhamdulillah sudah yg kedua kalinya saya beli lip serum ini kualitas dan hasil nya sangat memuaskan,17,neutral,0.55,107,0.009345794392523364,0.0,0.0,0.0,0.002336448598130841,0
alfianyudhistira389,"Pengalaman Penggunaan:tekstur wangi
Kemasan:baik dan aman
Manfaat:membuat bibir lebih cerah",5,0,1750895693,pengalaman penggunaan tekstur wangi kemasan baik dan aman manfaat membuat bibir lebih cerah,pengalaman penggunaan tekstur wangi kemasan baik dan aman manfaat membuat bibir lebih cerah,13,neutral,0.55,91,0.03296703296703297,0.0,0.0,0.0,0.008241758241758242,0
nkrb7vrfgd,"Tekstur:belum coba
Cocok Untuk:belum coba
Performa:belum coba

Belum coba",5,2,1694762708,tekstur belum coba cocok untuk belum coba performa belum coba belum coba,tekstur belum coba cocok untuk belum coba performa belum coba belum coba,12,positive,0.75,72,0.0,0.6666666666666666,0.0,0.0,0.16666666666666666,0
firmansyafutra928,"Tips Pengguna:pemakaian dengan rutin
Manfaat:sdikit mencerahkan bibir yg ,berkosumsi peroko

barang nya sampai tunjuan ,pengiriman nya cepat",5,0,1708960767,tips pengguna pemakaian dengan rutin manfaat sdikit mencerahkan bibir yg berkosumsi peroko barang nya sampai tunjuan pengiriman nya cepat,tips pengguna pemakaian dengan rutin manfaat sdikit mencerahkan bibir yg berkosumsi peroko barang nya sampai tunjuan pengiriman nya cepat,19,positive,0.75,137,0.014598540145985401,0.10526315789473684,0.0,0.0,0.02996542451018056,0
muhamad_ismail18,,5,1,1690792675,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
d*****n,Makasi👍,5,1,1692051245,makasi,makasi,1,neutral,0.55,6,0.0,0.0,0.0,0.0,0.6,1
recksydhofingeovani27,,5,0,1692387094,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
jblakun,,5,0,1731230555,,,1,neutral,0.55,0,0.0,0.0,0.0,0.0,0.6,1
